block,trial,s1_state,direction,response,rt,pair,
0,0,False,right,right,0.943504810333252,659640,
0,1,True,left,left,0.6478128433227539,659640,
0,2,False,right,left,0.977100133895874,659640,
0,3,True,left,right,0.7994880676269531,659640,
0,4,False,right,right,0.8004500865936279,659640,
0,5,True,right,right,0.675163984298706,659640,
0,6,False,right,right,0.857327938079834,659640,
0,7,False,right,right,0.8805530071258545,659640,
0,8,False,right,right,0.9756040573120117,659640,
0,9,False,right,left,1.1020050048828125,659640,
0,10,False,right,left,1.543639898300171,659640,
0,11,True,left,left,0.7763881683349609,659640,
0,12,False,left,left,0.9986410140991211,659640,
0,13,True,left,left,0.6346650123596191,659640,
0,14,False,right,right,0.7717549800872803,659640,
0,15,True,left,left,0.8782949447631836,659640,
0,16,False,right,left,1.0698668956756592,659640,
0,17,True,right,right,0.5659630298614502,659640,
0,18,True,right,left,1.2323579788208008,659640,
0,19,False,right,right,1.136997938156128,659640,
0,20,False,left,right,1.1078660488128662,659640,
0,21,False,left,right,1.0975229740142822,659640,
0,22,True,left,left,0.7610430717468262,659640,
0,23,True,left,left,0.6472060680389404,659640,
0,24,True,right,right,0.892333984375,659640,
0,25,True,left,left,0.7282290458679199,659640,
0,26,True,right,right,1.0072898864746094,659640,
0,27,True,right,right,0.6781771183013916,659640,
0,28,True,left,left,1.1330549716949463,659640,
0,29,True,right,right,0.7602941989898682,659640,
0,30,True,right,right,0.6822421550750732,659640,
0,31,False,right,right,0.9675998687744141,659640,
0,32,False,left,right,0.8498520851135254,659640,
0,33,True,left,left,0.6936972141265869,659640,
0,34,False,left,right,0.9558069705963135,659640,
0,35,False,left,left,1.323261022567749,659640,
0,36,True,left,left,0.6658339500427246,659640,
0,37,True,right,right,0.581866979598999,659640,
0,38,True,left,left,1.1080451011657715,659640,
0,39,True,right,right,0.6466350555419922,659640,
0,40,False,left,left,0.7013201713562012,659640,
0,41,True,left,left,0.7448198795318604,659640,
0,42,True,right,right,0.7350389957427979,659640,
0,43,False,right,right,0.7337720394134521,659640,
0,44,False,right,right,0.8963971138000488,659640,
0,45,True,left,left,0.49866509437561035,659640,
0,46,False,right,right,0.9410848617553711,659640,
0,47,False,right,right,0.735576868057251,659640,
0,48,False,left,left,0.8286759853363037,659640,
0,49,False,right,right,0.7001500129699707,659640,
0,50,True,right,right,0.8424339294433594,659640,
0,51,False,right,right,0.9163448810577393,659640,
0,52,False,right,right,0.7987639904022217,659640,
0,53,False,right,right,0.7788889408111572,659640,
0,54,True,right,right,0.6484558582305908,659640,
0,55,True,right,right,0.6391510963439941,659640,
0,56,False,left,left,0.7909531593322754,659640,
0,57,False,left,left,0.8861808776855469,659640,
0,58,False,left,left,0.9113829135894775,659640,
0,59,True,left,left,0.644028902053833,659640,
0,60,True,right,right,0.5884158611297607,659640,
0,61,False,right,right,1.2732279300689697,659640,
0,62,False,left,left,1.195694923400879,659640,
0,63,False,left,left,0.7760519981384277,659640,
0,64,True,right,right,0.6465530395507812,659640,
0,65,False,left,left,0.686892032623291,659640,
0,66,True,left,left,3.9586808681488037,659640,
0,67,False,left,left,0.7441248893737793,659640,
0,68,False,left,left,0.5371909141540527,659640,
0,69,False,left,left,1.2438828945159912,659640,
0,70,True,right,right,0.8780648708343506,659640,
0,71,False,left,left,0.7147939205169678,659640,
0,72,True,left,left,0.6102709770202637,659640,
0,73,True,left,left,0.4793670177459717,659640,
0,74,False,left,left,1.2559480667114258,659640,
0,75,False,left,left,0.564486026763916,659640,
0,76,False,right,right,0.6752078533172607,659640,
0,77,True,left,left,0.44934916496276855,659640,
0,78,False,left,left,1.006065845489502,659640,
0,79,False,left,left,0.12624287605285645,659640,
0,80,True,left,left,0.6542208194732666,659640,
0,81,True,left,left,0.4902501106262207,659640,
0,82,False,left,left,0.6596329212188721,659640,
0,83,True,left,left,0.47829103469848633,659640,
0,84,True,right,right,0.5449960231781006,659640,
0,85,False,left,left,0.5476150512695312,659640,
0,86,False,right,left,0.40741515159606934,659640,
0,87,False,left,left,0.6341149806976318,659640,
0,88,True,right,right,0.4352400302886963,659640,
0,89,True,right,right,0.4731299877166748,659640,
0,90,False,right,right,0.5775511264801025,659640,
0,91,False,right,left,0.8881371021270752,659640,
0,92,False,left,left,0.7381601333618164,659640,
0,93,False,right,right,0.5492920875549316,659640,
0,94,True,right,right,0.7325809001922607,659640,
0,95,True,left,left,0.4823281764984131,659640,
0,96,True,left,left,0.5342350006103516,659640,
0,97,False,right,right,0.5501010417938232,659640,
0,98,False,right,right,0.6925950050354004,659640,
0,99,False,right,right,0.5720510482788086,659640,
1,0,True,right,right,0.5643360614776611,659640,
1,1,True,left,right,0.620445966720581,659640,
1,2,False,left,left,1.0167579650878906,659640,
1,3,False,right,right,0.561629056930542,659640,
1,4,False,right,right,0.8835420608520508,659640,
1,5,True,right,right,0.8796091079711914,659640,
1,6,False,right,left,1.2446770668029785,659640,
1,7,False,right,right,0.5278420448303223,659640,
1,8,False,right,right,0.6808841228485107,659640,
1,9,False,right,left,0.7517950534820557,659640,
1,10,False,left,left,0.623621940612793,659640,
1,11,False,right,right,1.0056591033935547,659640,
1,12,False,right,right,0.7177999019622803,659640,
1,13,True,left,left,0.5802130699157715,659640,
1,14,False,right,right,0.7645430564880371,659640,
1,15,True,left,left,0.5430889129638672,659640,
1,16,False,right,left,1.2743399143218994,659640,
1,17,True,right,right,0.7541680335998535,659640,
1,18,True,left,left,0.8914499282836914,659640,
1,19,False,left,left,0.7388479709625244,659640,
1,20,True,right,right,0.558190107345581,659640,
1,21,False,left,left,0.6897881031036377,659640,
1,22,False,right,left,0.6709110736846924,659640,
1,23,True,left,left,0.6440401077270508,659640,
1,24,True,left,left,0.615415096282959,659640,
1,25,True,left,left,0.48314499855041504,659640,
1,26,False,left,left,0.6584680080413818,659640,
1,27,True,right,right,0.6968200206756592,659640,
1,28,False,left,left,1.0325419902801514,659640,
1,29,True,right,right,0.5456359386444092,659640,
1,30,False,right,right,0.8488872051239014,659640,
1,31,True,right,right,0.6129279136657715,659640,
1,32,False,left,left,0.6657490730285645,659640,
1,33,False,left,left,0.5486960411071777,659640,
1,34,True,left,left,0.850269079208374,659640,
1,35,True,right,right,0.517279863357544,659640,
1,36,False,left,left,0.5077838897705078,659640,
1,37,True,right,right,0.6092100143432617,659640,
1,38,False,left,left,0.48812198638916016,659640,
1,39,True,right,right,0.43710899353027344,659640,
1,40,True,right,right,0.4805021286010742,659640,
1,41,False,left,left,0.5292999744415283,659640,
1,42,True,left,left,0.6409239768981934,659640,
1,43,True,left,left,0.5873830318450928,659640,
1,44,False,left,left,0.40947699546813965,659640,
1,45,False,left,left,0.6118309497833252,659640,
1,46,False,right,right,0.6974949836730957,659640,
1,47,False,left,left,0.5863618850708008,659640,
1,48,True,left,left,0.602977991104126,659640,
1,49,False,left,left,0.48291707038879395,659640,
1,50,False,right,left,0.3861210346221924,659640,
1,51,False,right,right,0.7112839221954346,659640,
