block,trial,s1_state,direction,response,rt,pair,
0,0,True,right,left,1.1631789207458496,900778,
0,1,True,right,right,1.2405648231506348,900778,
0,2,True,left,left,0.9769082069396973,900778,
0,3,True,left,left,1.0083339214324951,900778,
0,4,True,right,left,1.1181588172912598,900778,
0,5,False,left,right,0.6230509281158447,900778,
0,6,False,left,left,0.7778699398040771,900778,
0,7,False,right,right,0.9970541000366211,900778,
0,8,True,left,right,0.9211030006408691,900778,
0,9,True,right,left,1.3286828994750977,900778,
0,10,True,left,left,0.8695991039276123,900778,
0,11,False,left,left,0.610374927520752,900778,
0,12,True,left,left,0.80010986328125,900778,
0,13,False,left,left,0.7196052074432373,900778,
0,14,False,right,left,1.1297590732574463,900778,
0,15,True,right,right,0.8188869953155518,900778,
0,16,False,right,left,1.0269529819488525,900778,
0,17,True,left,left,0.6156330108642578,900778,
0,18,False,right,right,1.3651320934295654,900778,
0,19,False,right,left,0.9924099445343018,900778,
0,20,True,right,left,0.9669959545135498,900778,
0,21,True,left,left,0.5083191394805908,900778,
0,22,True,left,left,0.5170598030090332,900778,
0,23,True,right,left,0.6661479473114014,900778,
0,24,True,right,left,0.8561029434204102,900778,
0,25,False,right,left,0.7315390110015869,900778,
0,26,True,left,left,0.862637996673584,900778,
0,27,True,left,left,0.6610848903656006,900778,
0,28,True,left,left,0.596566915512085,900778,
0,29,True,left,left,0.6056110858917236,900778,
0,30,True,left,left,0.555325984954834,900778,
0,31,False,right,left,0.7341392040252686,900778,
0,32,True,right,left,0.6913540363311768,900778,
0,33,False,left,left,0.6521749496459961,900778,
0,34,True,right,left,1.2051920890808105,900778,
0,35,True,left,left,1.20438814163208,900778,
0,36,True,left,left,0.7774040699005127,900778,
0,37,False,left,left,0.6918120384216309,900778,
0,38,True,right,left,1.3388569355010986,900778,
0,39,True,right,left,1.2243199348449707,900778,
0,40,True,left,left,1.8055219650268555,900778,
0,41,True,right,left,1.5330488681793213,900778,
0,42,False,left,left,0.8525819778442383,900778,
0,43,True,right,left,1.6903610229492188,900778,
0,44,False,right,left,0.7443931102752686,900778,
0,45,False,left,left,0.9990899562835693,900778,
0,46,False,left,left,0.5521957874298096,900778,
0,47,True,left,left,0.8770401477813721,900778,
0,48,False,right,left,0.5799510478973389,900778,
0,49,False,right,left,0.5918560028076172,900778,
0,50,False,right,left,0.4977869987487793,900778,
0,51,True,right,right,0.7957799434661865,900778,
0,52,True,left,left,1.2769927978515625,900778,
0,53,False,left,left,0.6888308525085449,900778,
0,54,True,right,right,0.7619819641113281,900778,
0,55,False,right,right,0.817101001739502,900778,
0,56,False,left,left,0.8083579540252686,900778,
0,57,False,left,left,0.6760048866271973,900778,
0,58,True,right,right,0.671917200088501,900778,
0,59,True,left,left,1.0888969898223877,900778,
0,60,False,left,left,0.5090000629425049,900778,
0,61,True,right,right,0.5794341564178467,900778,
0,62,True,right,right,0.5607960224151611,900778,
0,63,True,right,right,0.8754918575286865,900778,
0,64,True,left,right,0.9632048606872559,900778,
0,65,False,right,left,0.9666681289672852,900778,
0,66,True,left,right,0.5886409282684326,900778,
0,67,False,right,right,0.7387349605560303,900778,
0,68,True,left,left,0.7483429908752441,900778,
0,69,True,left,left,1.0172441005706787,900778,
0,70,True,left,left,0.633493185043335,900778,
0,71,False,right,right,0.6830899715423584,900778,
0,72,False,left,left,0.7107250690460205,900778,
0,73,True,right,left,0.9456357955932617,900778,
0,74,True,right,left,0.662898063659668,900778,
0,75,True,right,left,1.1084189414978027,900778,
0,76,False,left,right,0.8389599323272705,900778,
0,77,True,right,left,0.7988841533660889,900778,
0,78,False,left,left,0.6822459697723389,900778,
0,79,False,left,left,0.5587899684906006,900778,
0,80,True,right,right,1.0522160530090332,900778,
0,81,False,right,left,0.9026999473571777,900778,
0,82,False,right,right,1.1693930625915527,900778,
