block,trial,s1_state,direction,response,rt,pair,
0,0,True,right,right,1.4022400379180908,179179,
0,1,True,right,right,0.8790202140808105,179179,
0,2,True,right,right,0.6483969688415527,179179,
0,3,True,left,right,0.8112599849700928,179179,
0,4,True,right,right,1.3702638149261475,179179,
0,5,False,right,left,1.0945351123809814,179179,
0,6,False,left,left,1.0055510997772217,179179,
0,7,True,left,left,1.5227890014648438,179179,
0,8,True,right,left,0.9714679718017578,179179,
0,9,True,right,right,0.67376708984375,179179,
0,10,False,left,right,1.12835693359375,179179,
0,11,False,right,right,1.4437410831451416,179179,
0,12,True,left,right,0.5455708503723145,179179,
0,13,True,right,right,0.5601820945739746,179179,
0,14,True,right,right,0.8398129940032959,179179,
0,15,True,right,right,0.8327298164367676,179179,
0,16,False,right,left,0.7506711483001709,179179,
0,17,True,right,right,1.4566869735717773,179179,
0,18,False,left,left,0.5994160175323486,179179,
0,19,True,left,left,0.7532851696014404,179179,
0,20,True,left,left,1.2134790420532227,179179,
0,21,False,right,right,1.1527421474456787,179179,
0,22,True,right,right,0.9668910503387451,179179,
0,23,False,left,left,0.7223079204559326,179179,
0,24,True,left,right,0.9459478855133057,179179,
0,25,True,left,right,1.41703200340271,179179,
0,26,False,right,right,0.7715818881988525,179179,
0,27,True,left,left,1.0743861198425293,179179,
0,28,True,left,left,1.2773358821868896,179179,
0,29,False,left,right,3.1362249851226807,179179,
0,30,True,left,left,0.9980359077453613,179179,
0,31,False,right,left,2.866020917892456,179179,
0,32,False,right,right,0.8194940090179443,179179,
0,33,True,right,right,1.1008319854736328,179179,
0,34,False,right,right,1.582054853439331,179179,
0,35,True,right,right,1.3208868503570557,179179,
0,36,False,left,left,0.647974967956543,179179,
0,37,False,left,left,1.3228569030761719,179179,
0,38,False,left,left,0.8027307987213135,179179,
0,39,False,left,left,1.357712984085083,179179,
0,40,True,right,right,1.109462022781372,179179,
0,41,True,left,left,0.8601281642913818,179179,
0,42,False,right,right,0.698124885559082,179179,
0,43,True,left,right,0.9682512283325195,179179,
0,44,True,left,right,1.1397440433502197,179179,
0,45,False,right,right,1.0452141761779785,179179,
0,46,False,right,left,0.6347830295562744,179179,
0,47,False,right,right,0.5506439208984375,179179,
0,48,True,right,right,0.7587008476257324,179179,
0,49,True,left,left,0.6599829196929932,179179,
0,50,False,left,left,0.6137959957122803,179179,
0,51,False,left,left,0.632411003112793,179179,
0,52,True,left,left,0.6144261360168457,179179,
0,53,True,left,left,0.5540499687194824,179179,
0,54,False,right,right,0.6717650890350342,179179,
0,55,True,left,left,0.8513579368591309,179179,
0,56,False,left,right,2.4008560180664062,179179,
0,57,True,right,right,1.2098228931427002,179179,
0,58,True,right,right,1.2610130310058594,179179,
0,59,False,left,left,0.5854048728942871,179179,
0,60,True,right,right,1.5488901138305664,179179,
0,61,False,left,left,0.5023579597473145,179179,
0,62,False,right,right,0.7152040004730225,179179,
0,63,False,left,left,0.5296578407287598,179179,
0,64,False,left,right,0.6244208812713623,179179,
0,65,True,right,right,0.7535040378570557,179179,
0,66,True,right,right,0.9330558776855469,179179,
0,67,True,right,right,1.28662109375,179179,
0,68,True,left,left,1.1778349876403809,179179,
0,69,False,right,right,0.6441409587860107,179179,
0,70,False,left,right,0.4479949474334717,179179,
0,71,True,right,right,0.6491179466247559,179179,
0,72,False,right,right,0.7024939060211182,179179,
0,73,True,right,right,0.9483160972595215,179179,
0,74,False,right,left,0.8625481128692627,179179,
0,75,False,left,left,0.751615047454834,179179,
0,76,True,left,left,0.6329278945922852,179179,
0,77,False,left,left,0.6546590328216553,179179,
0,78,False,right,right,0.5909829139709473,179179,
0,79,False,left,left,0.7887668609619141,179179,
0,80,True,right,right,0.9409358501434326,179179,
0,81,False,left,left,0.5842950344085693,179179,
0,82,False,right,right,0.5556290149688721,179179,
0,83,True,left,left,0.6675708293914795,179179,
0,84,False,right,right,0.5635991096496582,179179,
0,85,True,left,left,0.49596095085144043,179179,
0,86,True,left,left,0.5036790370941162,179179,
0,87,True,left,left,0.4656031131744385,179179,
0,88,False,left,left,1.1691508293151855,179179,
0,89,True,left,left,0.6791999340057373,179179,
0,90,False,left,right,0.6876819133758545,179179,
0,91,False,right,right,0.6757090091705322,179179,
0,92,True,right,right,0.9367890357971191,179179,
0,93,False,left,right,0.780236005783081,179179,
0,94,False,right,right,0.5861141681671143,179179,
0,95,True,right,right,1.0147960186004639,179179,
0,96,False,left,right,0.46504712104797363,179179,
0,97,True,right,right,0.6295750141143799,179179,
0,98,False,left,right,0.7713088989257812,179179,
0,99,False,right,right,0.6827750205993652,179179,
1,0,False,right,right,4.187819004058838,179179,
1,1,False,left,left,0.7750108242034912,179179,
1,2,False,left,right,0.920536994934082,179179,
1,3,False,right,right,0.5675549507141113,179179,
1,4,False,left,left,0.6969640254974365,179179,
1,5,True,left,left,1.1701359748840332,179179,
1,6,False,right,right,0.5617380142211914,179179,
1,7,True,right,right,0.613253116607666,179179,
1,8,True,right,right,0.5518808364868164,179179,
1,9,False,left,left,0.6140210628509521,179179,
1,10,True,right,right,0.47257399559020996,179179,
1,11,False,left,left,0.5919511318206787,179179,
1,12,True,left,left,0.6272678375244141,179179,
1,13,True,left,left,0.6639120578765869,179179,
1,14,False,left,right,0.45832300186157227,179179,
1,15,True,left,left,0.7660870552062988,179179,
1,16,True,right,right,0.8030829429626465,179179,
1,17,True,right,right,0.5622398853302002,179179,
1,18,False,right,left,0.7280621528625488,179179,
1,19,True,right,right,0.5413179397583008,179179,
1,20,True,left,left,0.5623540878295898,179179,
1,21,False,right,right,0.3824629783630371,179179,
1,22,False,right,right,0.5077328681945801,179179,
1,23,False,right,right,0.4316399097442627,179179,
1,24,True,left,left,0.7892580032348633,179179,
1,25,False,right,right,0.5891299247741699,179179,
1,26,True,right,right,0.671440839767456,179179,
1,27,True,left,left,0.5523600578308105,179179,
1,28,True,left,left,0.8925058841705322,179179,
1,29,False,right,right,0.48822689056396484,179179,
1,30,True,right,right,0.7654039859771729,179179,
1,31,False,right,right,0.4431180953979492,179179,
1,32,True,left,right,0.8710319995880127,179179,
1,33,True,right,right,0.7703659534454346,179179,
1,34,False,left,left,0.47172999382019043,179179,
1,35,True,left,left,1.0647828578948975,179179,
1,36,True,left,right,0.6487329006195068,179179,
1,37,False,right,right,0.5432698726654053,179179,
1,38,False,right,left,0.48525309562683105,179179,
