condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
noise,0,56,56,15,8,56,8,9241,2,0.020469128356439128,
noise,0,57,57,79,8,57,8,9241,2,0.020469128356439128,
noise,0,58,58,37,8,58,7,9241,2,0.020469128356439128,
signal,0,59,59,78,8,59,7,9241,2,0.020469128356439128,
signal,0,60,60,40,8,60,8,9241,2,0.020469128356439128,
noise,0,61,61,25,8,61,8,9241,2,0.020469128356439128,
signal,0,62,62,70,8,62,7,9241,2,0.020469128356439128,
signal,0,63,63,34,8,63,8,9241,2,0.020469128356439128,
signal,0,64,64,56,8,64,7,9241,2,0.020469128356439128,
signal,0,65,65,60,8,65,8,9241,2,0.020469128356439128,
signal,0,66,66,36,8,66,8,9241,2,0.020469128356439128,
noise,0,67,67,47,8,67,8,9241,2,0.020469128356439128,
signal,0,68,68,76,8,68,7,9241,2,0.020469128356439128,
signal,0,69,69,0,8,69,7,9241,2,0.020469128356439128,
noise,0,70,70,73,8,70,8,9241,2,0.020469128356439128,
signal,0,71,71,22,8,71,8,9241,2,0.020469128356439128,
noise,0,72,72,27,8,72,7,9241,2,0.020469128356439128,
signal,0,73,73,38,8,73,8,9241,2,0.020469128356439128,
noise,0,74,74,35,8,74,8,9241,2,0.020469128356439128,
signal,0,75,75,58,8,75,7,9241,2,0.020469128356439128,
noise,0,76,76,7,8,76,8,9241,2,0.020469128356439128,
noise,0,77,77,55,8,77,8,9241,2,0.020469128356439128,
signal,0,78,78,2,8,78,8,9241,2,0.020469128356439128,
signal,0,79,79,30,8,79,8,9241,2,0.020469128356439128,
