condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
signal,0,-1,-1,0,2,18,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,19,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,20,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,21,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,22,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,23,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,24,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,25,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,26,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,27,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,28,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,29,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,30,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,31,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,32,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,33,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,34,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,35,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,36,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,37,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,38,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,39,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,40,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,41,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,42,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,43,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,44,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,45,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,46,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,47,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,48,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,49,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,50,7,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,51,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,52,7,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,53,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,54,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,55,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,56,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,57,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,58,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,59,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,60,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,61,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,62,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,63,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,64,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,65,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,66,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,67,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,68,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,69,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,70,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,71,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,72,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,73,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,74,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,75,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,76,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,77,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,2,78,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,2,79,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,0,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,1,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,2,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,3,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,4,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,5,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,6,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,7,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,8,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,9,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,10,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,11,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,12,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,13,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,14,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,15,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,16,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,17,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,18,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,19,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,20,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,21,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,22,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,23,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,24,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,25,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,26,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,27,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,28,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,29,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,30,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,31,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,32,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,33,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,34,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,35,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,36,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,37,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,38,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,39,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,40,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,41,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,42,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,43,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,44,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,45,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,46,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,47,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,48,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,49,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,50,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,51,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,52,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,53,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,54,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,55,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,56,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,57,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,58,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,59,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,60,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,61,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,62,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,63,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,64,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,65,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,66,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,67,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,68,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,69,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,70,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,71,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,72,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,73,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,74,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,75,noresponse,9242,2,0.04060145417481397,
signal,0,-1,-1,0,3,76,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,77,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,78,noresponse,9242,2,0.04060145417481397,
noise,0,-1,-1,0,3,79,noresponse,9242,2,0.04060145417481397,
noise,0,0,0,5,4,0,8,9242,2,0.04060145417481397,
signal,0,1,1,62,4,1,noresponse,9242,2,0.04060145417481397,
signal,0,2,2,36,4,2,noresponse,9242,2,0.04060145417481397,
noise,0,3,3,25,4,3,noresponse,9242,2,0.04060145417481397,
signal,0,4,4,6,4,4,noresponse,9242,2,0.04060145417481397,
noise,0,5,5,67,4,5,noresponse,9242,2,0.04060145417481397,
signal,0,6,6,72,4,6,noresponse,9242,2,0.04060145417481397,
noise,0,7,7,23,4,7,noresponse,9242,2,0.04060145417481397,
noise,0,8,8,59,4,8,noresponse,9242,2,0.04060145417481397,
noise,0,9,9,63,4,9,noresponse,9242,2,0.04060145417481397,
signal,0,10,10,76,4,10,noresponse,9242,2,0.04060145417481397,
signal,0,11,11,48,4,11,noresponse,9242,2,0.04060145417481397,
noise,0,12,12,27,4,12,noresponse,9242,2,0.04060145417481397,
noise,0,13,13,61,4,13,noresponse,9242,2,0.04060145417481397,
signal,0,14,14,50,4,14,noresponse,9242,2,0.04060145417481397,
signal,0,15,15,2,4,15,noresponse,9242,2,0.04060145417481397,
signal,0,16,16,14,4,16,noresponse,9242,2,0.04060145417481397,
noise,0,17,17,43,4,17,noresponse,9242,2,0.04060145417481397,
signal,0,18,18,34,4,18,noresponse,9242,2,0.04060145417481397,
noise,0,19,19,33,4,19,noresponse,9242,2,0.04060145417481397,
signal,0,20,20,56,4,20,noresponse,9242,2,0.04060145417481397,
signal,0,21,21,40,4,21,noresponse,9242,2,0.04060145417481397,
noise,0,22,22,55,4,22,noresponse,9242,2,0.04060145417481397,
noise,0,23,23,49,4,23,noresponse,9242,2,0.04060145417481397,
noise,0,24,24,39,4,24,noresponse,9242,2,0.04060145417481397,
noise,0,25,25,17,4,25,noresponse,9242,2,0.04060145417481397,
noise,0,26,26,41,4,26,noresponse,9242,2,0.04060145417481397,
noise,0,27,27,65,4,27,noresponse,9242,2,0.04060145417481397,
signal,0,28,28,60,4,28,noresponse,9242,2,0.04060145417481397,
signal,0,29,29,68,4,29,noresponse,9242,2,0.04060145417481397,
signal,0,30,30,24,4,30,noresponse,9242,2,0.04060145417481397,
noise,0,31,31,7,4,31,noresponse,9242,2,0.04060145417481397,
signal,0,32,32,46,4,32,noresponse,9242,2,0.04060145417481397,
noise,0,33,33,47,4,33,noresponse,9242,2,0.04060145417481397,
signal,0,34,34,10,4,34,noresponse,9242,2,0.04060145417481397,
signal,0,35,35,58,4,35,noresponse,9242,2,0.04060145417481397,
noise,0,36,36,11,4,36,noresponse,9242,2,0.04060145417481397,
noise,0,37,37,53,4,37,noresponse,9242,2,0.04060145417481397,
signal,0,38,38,52,4,38,noresponse,9242,2,0.04060145417481397,
noise,0,39,39,1,4,39,noresponse,9242,2,0.04060145417481397,
signal,0,40,40,38,4,40,noresponse,9242,2,0.04060145417481397,
noise,0,41,41,73,4,41,noresponse,9242,2,0.04060145417481397,
signal,0,42,42,42,4,42,noresponse,9242,2,0.04060145417481397,
noise,0,43,43,71,4,43,noresponse,9242,2,0.04060145417481397,
signal,0,44,44,70,4,44,noresponse,9242,2,0.04060145417481397,
signal,0,45,45,18,4,45,noresponse,9242,2,0.04060145417481397,
signal,0,46,46,4,4,46,noresponse,9242,2,0.04060145417481397,
signal,0,47,47,20,4,47,noresponse,9242,2,0.04060145417481397,
noise,0,48,48,75,4,48,noresponse,9242,2,0.04060145417481397,
signal,0,49,49,78,4,49,noresponse,9242,2,0.04060145417481397,
signal,0,50,50,28,4,50,noresponse,9242,2,0.04060145417481397,
noise,0,51,51,37,4,51,noresponse,9242,2,0.04060145417481397,
noise,0,52,52,29,4,52,noresponse,9242,2,0.04060145417481397,
signal,0,53,53,22,4,53,noresponse,9242,2,0.04060145417481397,
signal,0,54,54,66,4,54,noresponse,9242,2,0.04060145417481397,
signal,0,55,55,30,4,55,noresponse,9242,2,0.04060145417481397,
noise,0,56,56,31,4,56,noresponse,9242,2,0.04060145417481397,
noise,0,57,57,13,4,57,noresponse,9242,2,0.04060145417481397,
signal,0,58,58,8,4,58,noresponse,9242,2,0.04060145417481397,
noise,0,59,59,77,4,59,noresponse,9242,2,0.04060145417481397,
noise,0,60,60,35,4,60,noresponse,9242,2,0.04060145417481397,
signal,0,61,61,74,4,61,noresponse,9242,2,0.04060145417481397,
noise,0,62,62,79,4,62,noresponse,9242,2,0.04060145417481397,
noise,0,63,63,21,4,63,noresponse,9242,2,0.04060145417481397,
signal,0,64,64,54,4,64,noresponse,9242,2,0.04060145417481397,
signal,0,65,65,44,4,65,noresponse,9242,2,0.04060145417481397,
noise,0,66,66,9,4,66,noresponse,9242,2,0.04060145417481397,
signal,0,67,67,26,4,67,noresponse,9242,2,0.04060145417481397,
noise,0,68,68,57,4,68,noresponse,9242,2,0.04060145417481397,
signal,0,69,69,0,4,69,noresponse,9242,2,0.04060145417481397,
noise,0,70,70,19,4,70,noresponse,9242,2,0.04060145417481397,
noise,0,71,71,15,4,71,noresponse,9242,2,0.04060145417481397,
signal,0,72,72,64,4,72,7,9242,2,0.04060145417481397,
signal,0,73,73,16,4,73,noresponse,9242,2,0.04060145417481397,
signal,0,74,74,12,4,74,noresponse,9242,2,0.04060145417481397,
noise,0,75,75,45,4,75,noresponse,9242,2,0.04060145417481397,
noise,0,76,76,3,4,76,noresponse,9242,2,0.04060145417481397,
noise,0,77,77,69,4,77,noresponse,9242,2,0.04060145417481397,
signal,0,78,78,32,4,78,noresponse,9242,2,0.04060145417481397,
noise,0,79,79,51,4,79,noresponse,9242,2,0.04060145417481397,
