block,trial,s1_state,direction,response,rt,pair
2,51,FALSE,right,left,0.8374471664428711,268006
2,52,TRUE,right,right,0.6565639972686768,268006
2,53,TRUE,right,right,0.5585448741912842,268006
2,54,FALSE,left,left,0.6756720542907715,268006
2,55,TRUE,right,right,0.4653499126434326,268006
2,56,FALSE,left,left,0.5810420513153076,268006
2,57,FALSE,left,left,0.7199580669403076,268006
2,58,FALSE,right,right,0.7738721370697021,268006
2,59,FALSE,right,right,0.8781018257141113,268006
2,60,FALSE,right,left,1.3092238903045654,268006
2,61,TRUE,left,right,0.6502740383148193,268006
2,62,TRUE,left,left,0.6235489845275879,268006
2,63,FALSE,left,left,0.782724142074585,268006
2,64,FALSE,right,right,0.8031768798828125,268006
2,65,FALSE,left,left,0.6760129928588867,268006
2,66,FALSE,left,left,0.7636888027191162,268006
2,67,FALSE,right,right,0.757411003112793,268006
2,68,FALSE,right,left,0.8635189533233643,268006
2,69,TRUE,left,right,0.6916601657867432,268006
2,70,FALSE,right,left,0.9361181259155272,268006
2,71,FALSE,left,left,0.8930912017822266,268006
2,72,TRUE,left,left,0.6418290138244629,268006
2,73,TRUE,right,right,0.6161510944366455,268006
2,74,TRUE,right,right,0.7650701999664307,268006
2,75,FALSE,left,left,0.7359440326690674,268006
2,76,TRUE,left,left,0.6658980846405029,268006
2,77,FALSE,right,right,0.9197630882263184,268006
2,78,TRUE,left,left,0.6831088066101074,268006
2,79,TRUE,left,left,0.712285041809082,268006
2,80,FALSE,right,right,0.5892269611358643,268006
2,81,FALSE,left,right,0.70182204246521,268006
2,82,TRUE,right,right,0.7035090923309326,268006
2,83,FALSE,right,left,0.7731850147247314,268006
2,84,TRUE,left,left,0.7323110103607178,268006
2,85,TRUE,left,right,1.1577892303466797,268006
2,86,FALSE,right,right,0.611624002456665,268006
2,87,TRUE,left,left,0.9640018939971924,268006
2,88,FALSE,left,left,0.863461971282959,268006
2,89,TRUE,right,right,0.7357168197631836,268006
2,90,TRUE,right,right,0.611515998840332,268006
2,91,FALSE,left,left,0.7144038677215576,268006
2,92,FALSE,left,left,0.7901530265808105,268006
2,93,TRUE,right,right,0.6895308494567871,268006
2,94,TRUE,right,right,0.8968348503112793,268006
2,95,TRUE,left,right,0.7983701229095459,268006
2,96,FALSE,left,right,1.045309066772461,268006
2,97,TRUE,left,left,0.7588019371032715,268006
2,98,FALSE,right,right,0.67945098876953125,268006
2,99,TRUE,right,right,0.6981379985809326,268006
3,0,TRUE,left,left,0.8710341453552246,268006
3,1,FALSE,left,left,0.5770361423492432,268006
3,2,TRUE,right,right,0.5756099224090576,268006
3,3,FALSE,left,left,0.7128028869628906,268006
3,4,FALSE,left,left,0.72249603271484375,268006
3,5,TRUE,left,right,0.7765679359436035,268006
3,6,FALSE,left,left,1.1172900199890137,268006
3,7,FALSE,left,right,1.194808006286621,268006
3,8,FALSE,right,right,0.853247880935669,268006
3,9,TRUE,left,left,0.5552589893341064,268006
3,10,TRUE,right,right,0.7154238224029541,268006
3,11,TRUE,right,right,0.6172890663146973,268006
3,12,FALSE,right,right,1.1203069686889648,268006
3,13,TRUE,right,right,0.7543671131134033,268006
3,14,TRUE,right,right,0.6889700889587402,268006
3,15,FALSE,left,left,0.66982102394104,268006
3,16,FALSE,right,right,0.8145411014556885,268006
3,17,FALSE,left,left,1.0004491806030271,268006
3,18,FALSE,left,right,0.9799599647521972,268006
3,19,TRUE,left,left,0.7867641448974609,268006
3,20,TRUE,right,right,1.298125982284546,268006
3,21,FALSE,left,left,0.657012939453125,268006
3,22,FALSE,right,right,0.6636509895324707,268006
3,23,TRUE,right,right,0.5992560386657715,268006
3,24,FALSE,left,right,0.8109760284423828,268006
3,25,TRUE,right,right,0.6944830417633057,268006
3,26,TRUE,right,right,0.5314881801605225,268006
3,27,FALSE,right,right,1.6467719078063965,268006
3,28,FALSE,left,right,0.9880101680755616,268006
3,29,FALSE,right,right,1.09987211227417,268006
3,30,FALSE,right,left,1.423656940460205,268006
3,31,TRUE,right,right,0.7171580791473389,268006
3,32,TRUE,right,right,0.7366530895233154,268006
3,33,TRUE,left,left,0.9800829887390136,268006
3,34,TRUE,left,right,0.8798511028289795,268006
3,35,FALSE,right,right,1.1438930034637451,268006
3,36,TRUE,right,right,0.5659091472625732,268006
