block,trial,s1_state,direction,response,rt,pair,
0,0,False,left,left,0.912316083908081,176176,
0,1,True,left,right,1.004593849182129,176176,
0,2,False,left,left,0.7075071334838867,176176,
0,3,False,left,left,0.6559159755706787,176176,
0,4,False,right,left,0.8591361045837402,176176,
0,5,False,left,left,0.6182589530944824,176176,
0,6,False,left,left,0.7339341640472412,176176,
0,7,False,left,left,0.5716719627380371,176176,
0,8,True,right,right,1.113968849182129,176176,
0,9,True,left,left,1.3114349842071533,176176,
0,10,False,left,right,1.6197528839111328,176176,
0,11,True,right,right,0.831000804901123,176176,
0,12,True,right,right,1.0192511081695557,176176,
0,13,False,left,left,0.7212557792663574,176176,
0,14,False,left,left,0.7153599262237549,176176,
0,15,False,left,right,1.0238699913024902,176176,
0,16,False,right,right,0.8395130634307861,176176,
0,17,False,right,right,1.1712560653686523,176176,
0,18,True,left,left,1.1190218925476074,176176,
0,19,True,left,right,1.2886099815368652,176176,
0,20,False,right,right,0.9679841995239258,176176,
0,21,False,left,right,0.836367130279541,176176,
0,22,True,right,left,0.9714210033416748,176176,
0,23,False,right,right,1.1458377838134766,176176,
0,24,True,left,left,0.9906899929046631,176176,
0,25,True,right,left,0.9818849563598633,176176,
0,26,False,right,right,0.6502981185913086,176176,
0,27,True,right,left,0.8601639270782471,176176,
0,28,True,right,right,0.9182500839233398,176176,
0,29,True,left,right,1.0540499687194824,176176,
0,30,False,left,right,0.7554490566253662,176176,
0,31,True,left,left,1.1366748809814453,176176,
0,32,False,left,left,0.7487490177154541,176176,
0,33,False,right,right,0.9688661098480225,176176,
0,34,False,left,right,0.8567209243774414,176176,
0,35,False,right,right,0.8213639259338379,176176,
0,36,False,left,left,1.3205699920654297,176176,
0,37,False,left,right,0.7757441997528076,176176,
0,38,True,right,left,1.122619867324829,176176,
0,39,False,right,right,1.3027570247650146,176176,
0,40,True,left,left,1.0574569702148438,176176,
0,41,False,right,right,0.983834981918335,176176,
0,42,True,left,left,1.5237598419189453,176176,
0,43,False,left,left,0.77628493309021,176176,
0,44,True,left,right,0.8980967998504639,176176,
0,45,True,right,right,0.7529549598693848,176176,
0,46,False,right,right,0.8998570442199707,176176,
0,47,False,right,right,0.7234418392181396,176176,
0,48,True,left,left,0.9258289337158203,176176,
0,49,False,right,left,1.0409879684448242,176176,
0,50,False,right,left,0.7455689907073975,176176,
0,51,False,left,left,1.0958011150360107,176176,
0,52,False,right,right,0.7271530628204346,176176,
0,53,False,left,left,0.708636999130249,176176,
0,54,True,left,left,0.7344539165496826,176176,
0,55,True,left,left,0.8340561389923096,176176,
0,56,False,left,left,1.0098679065704346,176176,
0,57,True,left,right,1.1545681953430176,176176,
0,58,True,right,right,1.0433800220489502,176176,
0,59,False,right,right,0.9275360107421875,176176,
0,60,False,right,right,0.9941451549530029,176176,
0,61,False,left,left,0.7281908988952637,176176,
