condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
signal,0,6,6,40,2,6,7,923,2,0.022173376341988023,
signal,0,7,7,48,2,7,7,923,2,0.022173376341988023,
signal,0,8,8,18,2,8,7,923,2,0.022173376341988023,
noise,0,9,9,61,2,9,8,923,2,0.022173376341988023,
noise,0,10,10,43,2,10,8,923,2,0.022173376341988023,
noise,0,11,11,79,2,11,8,923,2,0.022173376341988023,
noise,0,12,12,35,2,12,8,923,2,0.022173376341988023,
signal,0,13,13,10,2,13,7,923,2,0.022173376341988023,
signal,0,14,14,2,2,14,7,923,2,0.022173376341988023,
noise,0,15,15,57,2,15,8,923,2,0.022173376341988023,
noise,0,16,16,29,2,16,8,923,2,0.022173376341988023,
signal,0,17,17,76,2,17,7,923,2,0.022173376341988023,
noise,0,18,18,25,2,18,8,923,2,0.022173376341988023,
signal,0,19,19,66,2,19,7,923,2,0.022173376341988023,
signal,0,20,20,54,2,20,7,923,2,0.022173376341988023,
noise,0,21,21,41,2,21,8,923,2,0.022173376341988023,
signal,0,22,22,60,2,22,7,923,2,0.022173376341988023,
noise,0,23,23,71,2,23,8,923,2,0.022173376341988023,
noise,0,24,24,51,2,24,8,923,2,0.022173376341988023,
noise,0,25,25,1,2,25,8,923,2,0.022173376341988023,
noise,0,26,26,33,2,26,8,923,2,0.022173376341988023,
signal,0,27,27,4,2,27,7,923,2,0.022173376341988023,
signal,0,28,28,28,2,28,7,923,2,0.022173376341988023,
signal,0,29,29,56,2,29,7,923,2,0.022173376341988023,
signal,0,30,30,58,2,30,7,923,2,0.022173376341988023,
noise,0,31,31,45,2,31,8,923,2,0.022173376341988023,
signal,0,32,32,6,2,32,7,923,2,0.022173376341988023,
noise,0,33,33,15,2,33,8,923,2,0.022173376341988023,
noise,0,34,34,19,2,34,8,923,2,0.022173376341988023,
noise,0,35,35,49,2,35,8,923,2,0.022173376341988023,
noise,0,36,36,37,2,36,8,923,2,0.022173376341988023,
noise,0,37,37,59,2,37,8,923,2,0.022173376341988023,
signal,0,38,38,62,2,38,7,923,2,0.022173376341988023,
signal,0,39,39,42,2,39,7,923,2,0.022173376341988023,
noise,0,40,40,67,2,40,8,923,2,0.022173376341988023,
noise,0,41,41,77,2,41,8,923,2,0.022173376341988023,
signal,0,42,42,16,2,42,7,923,2,0.022173376341988023,
signal,0,43,43,70,2,43,7,923,2,0.022173376341988023,
noise,0,44,44,39,2,44,8,923,2,0.022173376341988023,
signal,0,45,45,12,2,45,7,923,2,0.022173376341988023,
signal,0,46,46,0,2,46,7,923,2,0.022173376341988023,
noise,0,47,47,75,2,47,8,923,2,0.022173376341988023,
noise,0,48,48,13,2,48,8,923,2,0.022173376341988023,
noise,0,49,49,53,2,49,8,923,2,0.022173376341988023,
noise,0,50,50,5,2,50,8,923,2,0.022173376341988023,
noise,0,51,51,73,2,51,8,923,2,0.022173376341988023,
signal,0,52,52,34,2,52,7,923,2,0.022173376341988023,
signal,0,53,53,22,2,53,7,923,2,0.022173376341988023,
signal,0,54,54,24,2,54,7,923,2,0.022173376341988023,
signal,0,55,55,74,2,55,7,923,2,0.022173376341988023,
signal,0,56,56,52,2,56,7,923,2,0.022173376341988023,
noise,0,57,57,21,2,57,8,923,2,0.022173376341988023,
noise,0,58,58,27,2,58,8,923,2,0.022173376341988023,
signal,0,59,59,32,2,59,7,923,2,0.022173376341988023,
signal,0,60,60,8,2,60,8,923,2,0.022173376341988023,
noise,0,61,61,17,2,61,8,923,2,0.022173376341988023,
noise,0,62,62,7,2,62,8,923,2,0.022173376341988023,
signal,0,63,63,36,2,63,7,923,2,0.022173376341988023,
noise,0,64,64,31,2,64,8,923,2,0.022173376341988023,
noise,0,65,65,9,2,65,8,923,2,0.022173376341988023,
noise,0,66,66,47,2,66,8,923,2,0.022173376341988023,
signal,0,67,67,78,2,67,7,923,2,0.022173376341988023,
signal,0,68,68,46,2,68,7,923,2,0.022173376341988023,
signal,0,69,69,68,2,69,7,923,2,0.022173376341988023,
signal,0,70,70,14,2,70,7,923,2,0.022173376341988023,
signal,0,71,71,72,2,71,8,923,2,0.022173376341988023,
noise,0,72,72,69,2,72,8,923,2,0.022173376341988023,
signal,0,73,73,64,2,73,7,923,2,0.022173376341988023,
noise,0,74,74,65,2,74,8,923,2,0.022173376341988023,
signal,0,75,75,50,2,75,7,923,2,0.022173376341988023,
noise,0,76,76,23,2,76,8,923,2,0.022173376341988023,
signal,0,77,77,44,2,77,7,923,2,0.022173376341988023,
noise,0,78,78,3,2,78,8,923,2,0.022173376341988023,
signal,0,79,79,26,2,79,7,923,2,0.022173376341988023,
