block,trial,s1_state,direction,response,rt,pair,
0,0,True,right,right,0.5903201103210449,754128,
0,1,False,right,left,0.3939168453216553,754128,
0,2,True,left,left,0.556049108505249,754128,
0,3,False,left,left,1.237764835357666,754128,
0,4,False,left,left,0.42734503746032715,754128,
0,5,True,right,right,0.37221789360046387,754128,
0,6,True,left,left,0.41797614097595215,754128,
0,7,True,right,right,0.36345601081848145,754128,
0,8,False,right,left,0.5739450454711914,754128,
0,9,False,right,left,0.4840881824493408,754128,
0,10,False,right,left,0.35756802558898926,754128,
0,11,False,left,left,0.46180105209350586,754128,
0,12,True,left,left,0.43419408798217773,754128,
0,13,True,right,right,0.3434159755706787,754128,
0,14,False,left,left,0.5120761394500732,754128,
0,15,False,right,right,0.623878002166748,754128,
0,16,False,left,right,0.4529399871826172,754128,
0,17,True,left,right,0.3781309127807617,754128,
0,18,False,left,left,0.3715329170227051,754128,
0,19,True,right,right,0.3231949806213379,754128,
0,20,False,left,left,0.3987557888031006,754128,
0,21,True,left,right,0.2709329128265381,754128,
0,22,True,right,right,0.32710695266723633,754128,
0,23,False,left,left,0.3768799304962158,754128,
0,24,False,right,left,0.6875081062316895,754128,
0,25,True,right,right,1.0592670440673828,754128,
0,26,True,right,right,0.44146084785461426,754128,
0,27,True,right,right,0.3441281318664551,754128,
0,28,True,left,right,0.3611929416656494,754128,
0,29,False,right,right,0.5313680171966553,754128,
0,30,True,left,left,0.5224158763885498,754128,
0,31,False,left,right,0.5500459671020508,754128,
0,32,True,right,right,0.3605349063873291,754128,
0,33,False,left,left,0.5231599807739258,754128,
0,34,False,right,left,0.5946238040924072,754128,
0,35,True,left,left,0.4189610481262207,754128,
0,36,False,left,left,0.6132891178131104,754128,
0,37,True,right,right,0.4825859069824219,754128,
0,38,True,left,left,0.4818408489227295,754128,
0,39,False,right,left,0.41001105308532715,754128,
0,40,False,right,left,0.5542218685150146,754128,
0,41,True,right,right,0.48288607597351074,754128,
0,42,True,right,right,0.3772099018096924,754128,
0,43,False,left,left,0.36052393913269043,754128,
0,44,False,left,left,0.33120083808898926,754128,
0,45,True,left,left,0.4864828586578369,754128,
0,46,True,left,left,0.46579599380493164,754128,
0,47,True,left,right,0.3155679702758789,754128,
0,48,False,left,left,0.373460054397583,754128,
0,49,False,left,left,0.3539409637451172,754128,
0,50,False,left,left,0.27254796028137207,754128,
0,51,False,left,left,0.3761589527130127,754128,
0,52,False,right,left,0.3705270290374756,754128,
0,53,True,right,right,0.931689977645874,754128,
0,54,False,left,left,3.4812848567962646,754128,
0,55,False,right,left,0.4198729991912842,754128,
0,56,True,right,right,0.5972990989685059,754128,
0,57,True,right,right,0.5429930686950684,754128,
0,58,True,right,right,0.8801369667053223,754128,
0,59,True,left,left,0.509119987487793,754128,
0,60,False,right,right,0.47150182723999023,754128,
0,61,False,right,right,0.6274139881134033,754128,
0,62,False,left,left,0.6076841354370117,754128,
0,63,True,left,left,0.6244301795959473,754128,
0,64,False,right,right,2.5285260677337646,754128,
0,65,False,right,right,0.7019579410552979,754128,
0,66,False,left,left,0.45968008041381836,754128,
0,67,False,left,left,0.5730490684509277,754128,
0,68,True,right,right,0.3737058639526367,754128,
0,69,True,left,left,0.42171621322631836,754128,
0,70,False,left,left,0.4626591205596924,754128,
0,71,False,right,left,0.3889470100402832,754128,
0,72,True,left,left,0.4655129909515381,754128,
0,73,True,right,right,0.46842384338378906,754128,
0,74,True,right,right,0.4206259250640869,754128,
0,75,True,left,left,0.46985292434692383,754128,
0,76,False,right,left,0.44938206672668457,754128,
0,77,False,left,left,0.4655799865722656,754128,
0,78,True,left,left,0.5431840419769287,754128,
0,79,False,left,left,0.6066300868988037,754128,
0,80,False,right,left,0.5137698650360107,754128,
0,81,True,right,right,0.5566189289093018,754128,
0,82,True,right,right,0.44842100143432617,754128,
0,83,True,left,left,0.754694938659668,754128,
0,84,True,left,left,0.4446389675140381,754128,
0,85,False,left,left,0.8504369258880615,754128,
0,86,False,right,right,0.5505421161651611,754128,
0,87,False,left,left,0.6339859962463379,754128,
0,88,False,left,left,0.7527501583099365,754128,
0,89,False,right,right,0.541823148727417,754128,
0,90,True,left,left,0.5048069953918457,754128,
0,91,False,right,right,0.638718843460083,754128,
0,92,False,right,right,0.5487229824066162,754128,
0,93,True,left,left,0.435992956161499,754128,
0,94,True,left,right,0.534559965133667,754128,
0,95,False,right,left,1.5048341751098633,754128,
0,96,True,right,left,0.6798338890075684,754128,
0,97,False,right,left,0.5447080135345459,754128,
0,98,True,right,right,0.6247029304504395,754128,
0,99,False,right,right,0.5753078460693359,754128,
1,0,False,left,left,0.6292030811309814,754128,
1,1,True,right,right,0.3968501091003418,754128,
1,2,False,left,left,0.43074607849121094,754128,
1,3,True,left,left,2.921165943145752,754128,
1,4,False,left,left,0.6316990852355957,754128,
1,5,False,right,right,0.5767598152160645,754128,
1,6,False,right,left,0.4814269542694092,754128,
1,7,False,right,right,0.6132180690765381,754128,
1,8,True,right,right,0.4054551124572754,754128,
1,9,True,right,right,0.4557969570159912,754128,
1,10,True,left,right,0.4318809509277344,754128,
1,11,False,left,left,0.5050511360168457,754128,
1,12,False,left,left,0.4936230182647705,754128,
1,13,False,right,right,0.5903210639953613,754128,
1,14,True,left,left,0.5318849086761475,754128,
1,15,True,right,right,0.3763408660888672,754128,
1,16,True,right,right,0.5043959617614746,754128,
1,17,True,right,right,0.4478161334991455,754128,
1,18,False,right,right,0.5328729152679443,754128,
1,19,False,left,left,0.5850322246551514,754128,
1,20,True,left,left,0.48396897315979004,754128,
1,21,False,left,left,0.4086339473724365,754128,
1,22,True,left,left,0.46277499198913574,754128,
1,23,False,left,left,0.44036197662353516,754128,
1,24,True,right,right,0.419205904006958,754128,
1,25,True,left,left,0.5105960369110107,754128,
1,26,True,right,right,0.4302940368652344,754128,
1,27,True,left,left,0.461392879486084,754128,
1,28,False,left,left,0.5098419189453125,754128,
1,29,False,right,right,0.517852783203125,754128,
1,30,True,left,left,0.39432692527770996,754128,
1,31,True,right,right,0.5595028400421143,754128,
1,32,False,left,left,0.4382669925689697,754128,
1,33,True,right,right,0.504551887512207,754128,
1,34,True,right,right,1.1602659225463867,754128,
1,35,False,left,left,0.4215271472930908,754128,
1,36,False,left,left,0.4176969528198242,754128,
1,37,False,left,left,0.39392900466918945,754128,
1,38,True,left,left,0.5268211364746094,754128,
