block,trial,s1_state,direction,response,rt,pair,
0,0,False,right,right,1.8977279663085938,119119,
0,1,False,left,left,0.8107421398162842,119119,
0,2,True,left,left,1.1995489597320557,119119,
0,3,True,right,right,0.6590349674224854,119119,
0,4,True,right,left,3.209139108657837,119119,
0,5,False,left,left,1.3500609397888184,119119,
0,6,True,left,right,1.3446009159088135,119119,
0,7,False,left,left,1.3563530445098877,119119,
0,8,False,left,left,1.3556060791015625,119119,
0,9,False,right,right,1.1985280513763428,119119,
0,10,False,left,left,1.9837279319763184,119119,
0,11,True,left,left,1.0219109058380127,119119,
0,12,False,left,left,1.8990697860717773,119119,
0,13,True,right,right,0.6409308910369873,119119,
0,14,False,left,left,1.5311689376831055,119119,
0,15,True,right,right,0.9466938972473145,119119,
0,16,False,right,right,0.8448669910430908,119119,
0,17,False,right,left,1.4390740394592285,119119,
0,18,True,right,right,0.7134280204772949,119119,
0,19,False,right,left,1.3276610374450684,119119,
0,20,True,right,left,1.0774600505828857,119119,
0,21,False,left,left,0.7685461044311523,119119,
0,22,False,left,right,1.7168331146240234,119119,
0,23,True,left,left,1.2201459407806396,119119,
0,24,True,left,left,0.943809986114502,119119,
0,25,False,right,right,2.882038116455078,119119,
0,26,False,right,right,2.092664957046509,119119,
0,27,True,left,left,4.737035036087036,119119,
0,28,False,right,right,4.00120210647583,119119,
0,29,False,right,right,1.5477759838104248,119119,
0,30,False,left,left,1.3730008602142334,119119,
0,31,True,right,right,8.876913785934448,119119,
0,32,False,right,left,1.2116081714630127,119119,
0,33,False,right,right,1.1832399368286133,119119,
0,34,True,right,right,1.825923204421997,119119,
0,35,False,left,left,0.9872159957885742,119119,
0,36,False,left,left,0.9205818176269531,119119,
0,37,False,right,right,1.057582139968872,119119,
0,38,True,right,left,0.30321407318115234,119119,
0,39,False,left,left,0.952538013458252,119119,
0,40,True,right,right,0.9675350189208984,119119,
0,41,True,right,left,1.9014248847961426,119119,
0,42,True,right,right,2.4339239597320557,119119,
0,43,True,right,left,0.911081075668335,119119,
0,44,False,right,left,1.5253238677978516,119119,
0,45,False,right,left,1.6898260116577148,119119,
0,46,True,right,left,1.1006369590759277,119119,
0,47,True,left,right,1.7140791416168213,119119,
0,48,True,right,right,1.1437900066375732,119119,
0,49,True,left,left,0.7980949878692627,119119,
