condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
signal,0,-1,-1,0,1,65,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,1,66,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,67,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,68,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,69,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,70,noresponse,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,71,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,72,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,1,73,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,74,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,75,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,76,noresponse,9281,2,0.01463605020035419,
noise,0,-1,-1,0,1,77,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,1,78,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,1,79,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,0,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,1,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,2,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,3,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,4,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,5,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,6,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,7,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,8,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,9,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,10,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,11,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,12,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,13,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,14,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,15,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,16,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,17,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,18,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,19,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,20,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,21,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,22,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,23,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,24,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,25,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,26,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,27,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,28,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,29,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,30,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,31,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,32,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,33,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,34,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,35,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,36,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,37,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,38,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,39,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,40,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,41,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,42,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,43,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,44,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,45,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,46,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,47,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,48,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,49,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,50,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,51,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,52,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,53,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,54,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,55,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,56,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,57,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,58,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,59,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,60,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,61,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,62,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,63,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,64,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,65,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,66,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,67,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,68,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,69,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,70,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,71,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,72,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,73,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,74,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,75,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,76,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,2,77,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,78,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,2,79,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,0,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,1,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,2,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,3,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,4,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,5,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,6,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,7,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,8,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,9,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,10,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,11,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,12,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,13,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,14,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,15,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,16,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,17,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,18,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,19,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,20,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,21,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,22,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,23,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,24,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,25,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,26,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,27,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,28,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,29,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,30,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,31,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,32,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,33,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,34,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,35,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,36,7,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,37,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,38,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,39,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,40,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,41,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,42,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,43,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,44,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,45,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,46,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,47,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,48,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,49,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,50,7,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,51,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,52,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,53,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,54,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,55,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,56,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,57,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,58,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,59,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,60,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,61,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,62,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,63,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,64,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,65,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,66,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,67,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,68,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,69,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,70,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,71,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,72,8,9281,2,0.01463605020035419,
noise,0,-1,-1,0,3,73,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,74,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,75,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,76,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,77,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,78,8,9281,2,0.01463605020035419,
signal,0,-1,-1,0,3,79,8,9281,2,0.01463605020035419,
noise,0,0,0,71,4,0,8,9281,2,0.01463605020035419,
signal,0,1,1,18,4,1,8,9281,2,0.01463605020035419,
noise,0,2,2,5,4,2,8,9281,2,0.01463605020035419,
noise,0,3,3,33,4,3,8,9281,2,0.01463605020035419,
signal,0,4,4,76,4,4,8,9281,2,0.01463605020035419,
noise,0,5,5,21,4,5,8,9281,2,0.01463605020035419,
signal,0,6,6,28,4,6,8,9281,2,0.01463605020035419,
noise,0,7,7,31,4,7,8,9281,2,0.01463605020035419,
noise,0,8,8,67,4,8,8,9281,2,0.01463605020035419,
noise,0,9,9,41,4,9,8,9281,2,0.01463605020035419,
signal,0,10,10,52,4,10,8,9281,2,0.01463605020035419,
signal,0,11,11,0,4,11,8,9281,2,0.01463605020035419,
noise,0,12,12,29,4,12,8,9281,2,0.01463605020035419,
signal,0,13,13,66,4,13,8,9281,2,0.01463605020035419,
signal,0,14,14,68,4,14,8,9281,2,0.01463605020035419,
signal,0,15,15,58,4,15,8,9281,2,0.01463605020035419,
signal,0,16,16,20,4,16,8,9281,2,0.01463605020035419,
signal,0,17,17,30,4,17,8,9281,2,0.01463605020035419,
noise,0,18,18,53,4,18,8,9281,2,0.01463605020035419,
noise,0,19,19,63,4,19,8,9281,2,0.01463605020035419,
noise,0,20,20,55,4,20,8,9281,2,0.01463605020035419,
noise,0,21,21,79,4,21,8,9281,2,0.01463605020035419,
signal,0,22,22,46,4,22,8,9281,2,0.01463605020035419,
signal,0,23,23,12,4,23,7,9281,2,0.01463605020035419,
signal,0,24,24,70,4,24,8,9281,2,0.01463605020035419,
noise,0,25,25,3,4,25,8,9281,2,0.01463605020035419,
signal,0,26,26,74,4,26,8,9281,2,0.01463605020035419,
noise,0,27,27,57,4,27,8,9281,2,0.01463605020035419,
noise,0,28,28,25,4,28,8,9281,2,0.01463605020035419,
noise,0,29,29,39,4,29,8,9281,2,0.01463605020035419,
noise,0,30,30,19,4,30,8,9281,2,0.01463605020035419,
noise,0,31,31,45,4,31,7,9281,2,0.01463605020035419,
signal,0,32,32,32,4,32,8,9281,2,0.01463605020035419,
signal,0,33,33,16,4,33,8,9281,2,0.01463605020035419,
noise,0,34,34,47,4,34,8,9281,2,0.01463605020035419,
signal,0,35,35,78,4,35,8,9281,2,0.01463605020035419,
signal,0,36,36,44,4,36,8,9281,2,0.01463605020035419,
noise,0,37,37,43,4,37,8,9281,2,0.01463605020035419,
signal,0,38,38,36,4,38,8,9281,2,0.01463605020035419,
noise,0,39,39,13,4,39,8,9281,2,0.01463605020035419,
signal,0,40,40,72,4,40,8,9281,2,0.01463605020035419,
signal,0,41,41,40,4,41,8,9281,2,0.01463605020035419,
signal,0,42,42,2,4,42,8,9281,2,0.01463605020035419,
noise,0,43,43,77,4,43,8,9281,2,0.01463605020035419,
signal,0,44,44,54,4,44,8,9281,2,0.01463605020035419,
noise,0,45,45,9,4,45,8,9281,2,0.01463605020035419,
noise,0,46,46,65,4,46,8,9281,2,0.01463605020035419,
signal,0,47,47,38,4,47,8,9281,2,0.01463605020035419,
signal,0,48,48,64,4,48,8,9281,2,0.01463605020035419,
signal,0,49,49,8,4,49,8,9281,2,0.01463605020035419,
noise,0,50,50,11,4,50,8,9281,2,0.01463605020035419,
noise,0,51,51,1,4,51,8,9281,2,0.01463605020035419,
signal,0,52,52,26,4,52,8,9281,2,0.01463605020035419,
signal,0,53,53,60,4,53,7,9281,2,0.01463605020035419,
signal,0,54,54,6,4,54,8,9281,2,0.01463605020035419,
signal,0,55,55,14,4,55,8,9281,2,0.01463605020035419,
signal,0,56,56,62,4,56,8,9281,2,0.01463605020035419,
noise,0,57,57,15,4,57,8,9281,2,0.01463605020035419,
signal,0,58,58,50,4,58,8,9281,2,0.01463605020035419,
noise,0,59,59,35,4,59,8,9281,2,0.01463605020035419,
signal,0,60,60,56,4,60,8,9281,2,0.01463605020035419,
noise,0,61,61,37,4,61,8,9281,2,0.01463605020035419,
noise,0,62,62,17,4,62,8,9281,2,0.01463605020035419,
signal,0,63,63,4,4,63,8,9281,2,0.01463605020035419,
noise,0,64,64,7,4,64,8,9281,2,0.01463605020035419,
noise,0,65,65,23,4,65,8,9281,2,0.01463605020035419,
signal,0,66,66,10,4,66,8,9281,2,0.01463605020035419,
noise,0,67,67,27,4,67,8,9281,2,0.01463605020035419,
noise,0,68,68,69,4,68,8,9281,2,0.01463605020035419,
signal,0,69,69,22,4,69,8,9281,2,0.01463605020035419,
signal,0,70,70,42,4,70,8,9281,2,0.01463605020035419,
noise,0,71,71,61,4,71,8,9281,2,0.01463605020035419,
noise,0,72,72,49,4,72,8,9281,2,0.01463605020035419,
signal,0,73,73,34,4,73,8,9281,2,0.01463605020035419,
noise,0,74,74,73,4,74,8,9281,2,0.01463605020035419,
signal,0,75,75,24,4,75,8,9281,2,0.01463605020035419,
signal,0,76,76,48,4,76,8,9281,2,0.01463605020035419,
noise,0,77,77,51,4,77,8,9281,2,0.01463605020035419,
noise,0,78,78,75,4,78,8,9281,2,0.01463605020035419,
noise,0,79,79,59,4,79,8,9281,2,0.01463605020035419,
