condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,totalTrials,s1_state,s2_state,response,rt,pair,
signal,0,-1,-1,0,1,34,34,1,0,yes,0.93402099609375,1,
noise,0,-1,-1,0,1,35,35,1,0,no,1.0675780773162842,1,
noise,0,-1,-1,0,1,36,36,1,0,no,1.6180369853973389,1,
signal,0,-1,-1,0,1,37,37,0,1,yes,0.8045120239257812,1,
signal,0,-1,-1,0,1,38,38,1,0,yes,0.7840850353240967,1,
noise,0,-1,-1,0,1,39,39,1,0,no,1.0342028141021729,1,
signal,0,-1,-1,0,1,40,40,1,0,yes,0.8839411735534668,1,
signal,0,-1,-1,0,1,41,41,0,1,yes,0.7378017902374268,1,
signal,0,-1,-1,0,1,42,42,0,1,yes,0.5670130252838135,1,
signal,0,-1,-1,0,1,43,43,0,1,yes,0.517003059387207,1,
noise,0,-1,-1,0,1,44,44,0,1,no,0.7006068229675293,1,
signal,0,-1,-1,0,1,45,45,0,1,yes,0.733814001083374,1,
signal,0,-1,-1,0,1,46,46,1,0,yes,0.7339150905609131,1,
signal,0,-1,-1,0,1,47,47,1,0,yes,0.667119026184082,1,
signal,0,-1,-1,0,1,48,48,1,0,yes,0.5040130615234375,1,
noise,0,-1,-1,0,1,49,49,0,1,no,0.8175158500671387,1,
noise,0,-1,-1,0,1,50,50,0,1,no,0.7373759746551514,1,
noise,0,-1,-1,0,1,51,51,1,0,no,1.2714149951934814,1,
noise,0,-1,-1,0,1,52,52,1,0,no,0.9709250926971436,1,
noise,0,-1,-1,0,1,53,53,1,0,no,1.23795485496521,1,
noise,0,-1,-1,0,1,54,54,0,1,no,0.750817060470581,1,
signal,0,-1,-1,0,1,55,55,1,0,yes,0.8544981479644775,1,
signal,0,-1,-1,0,1,56,56,1,0,yes,0.900615930557251,1,
signal,0,-1,-1,0,1,57,57,0,1,yes,0.9007120132446289,1,
noise,0,-1,-1,0,1,58,58,0,1,no,0.6872730255126953,1,
noise,0,-1,-1,0,1,59,59,1,0,no,1.171433925628662,1,
signal,0,-1,-1,0,1,60,60,0,1,yes,0.7672829627990723,1,
noise,0,-1,-1,0,1,61,61,0,1,no,0.7172720432281494,1,
noise,0,-1,-1,0,1,62,62,0,1,no,0.7539310455322266,1,
noise,0,-1,-1,0,1,63,63,0,1,no,0.7040319442749023,1,
signal,0,-1,-1,0,1,64,64,0,1,yes,0.7374880313873291,1,
signal,0,-1,-1,0,1,65,65,1,0,yes,0.7839639186859131,1,
signal,0,-1,-1,0,1,66,66,1,0,yes,0.8839361667633057,1,
signal,0,-1,-1,0,1,67,67,1,0,yes,0.7338221073150635,1,
signal,0,-1,-1,0,1,68,68,1,0,yes,0.7707948684692383,1,
noise,0,-1,-1,0,1,69,69,0,1,no,0.8377699851989746,1,
noise,0,-1,-1,0,1,70,70,1,0,no,1.6348390579223633,1,
signal,0,-1,-1,0,1,71,71,0,1,yes,0.6672840118408203,1,
signal,0,-1,-1,0,1,72,72,0,1,yes,0.6170539855957031,1,
noise,0,-1,-1,0,1,73,73,0,1,no,0.8374090194702148,1,
noise,0,-1,-1,0,1,74,74,0,1,no,0.7339959144592285,1,
signal,0,-1,-1,0,1,75,75,1,0,yes,1.0007810592651367,1,
signal,0,-1,-1,0,1,76,76,1,0,yes,0.7505011558532715,1,
signal,0,-1,-1,0,1,77,77,1,0,yes,0.6837859153747559,1,
signal,0,-1,-1,0,1,78,78,0,1,yes,0.6839480400085449,1,
noise,0,-1,-1,0,1,79,79,0,1,no,0.7205049991607666,1,
noise,0,-1,-1,0,1,80,80,0,1,no,0.6505889892578125,1,
signal,0,-1,-1,0,2,1,81,1,0,yes,0.8838911056518555,1,
signal,0,-1,-1,0,2,2,82,0,1,yes,0.9546661376953125,1,
noise,0,-1,-1,0,2,3,83,1,0,no,0.9175209999084473,1,
noise,0,-1,-1,0,2,4,84,1,0,no,1.5679411888122559,1,
signal,0,-1,-1,0,2,5,85,0,1,yes,0.8006341457366943,1,
signal,0,-1,-1,0,2,6,86,1,0,yes,0.9674088954925537,1,
signal,0,-1,-1,0,2,7,87,1,0,yes,0.8505949974060059,1,
signal,0,-1,-1,0,2,8,88,0,1,yes,0.6338560581207275,1,
noise,0,-1,-1,0,2,9,89,1,0,no,1.4346318244934082,1,
noise,0,-1,-1,0,2,10,90,1,0,no,2.451941967010498,1,
signal,0,-1,-1,0,2,11,91,1,0,yes,0.7171280384063721,1,
signal,0,-1,-1,0,2,12,92,1,0,yes,0.8672590255737305,1,
signal,0,-1,-1,0,2,13,93,0,1,yes,0.6338129043579102,1,
signal,0,-1,-1,0,2,14,94,0,1,yes,0.4669301509857178,1,
noise,0,-1,-1,0,2,15,95,0,1,no,0.7373580932617188,1,
signal,0,-1,-1,0,2,16,96,0,1,yes,0.6003780364990234,1,
noise,0,-1,-1,0,2,17,97,1,0,no,1.9017210006713867,1,
noise,0,-1,-1,0,2,18,98,0,1,no,0.8379309177398682,1,
signal,0,-1,-1,0,2,19,99,1,0,yes,0.9007229804992676,1,
signal,0,-1,-1,0,2,20,100,0,1,yes,0.6338381767272949,1,
signal,0,-1,-1,0,2,21,101,0,1,yes,0.5503280162811279,1,
noise,0,-1,-1,0,2,22,102,0,1,no,0.6506221294403076,1,
signal,0,-1,-1,0,2,23,103,0,1,yes,0.5872800350189209,1,
signal,0,-1,-1,0,2,24,104,1,0,yes,0.6711139678955078,1,
noise,0,-1,-1,0,2,25,105,0,1,no,1.2011549472808838,1,
signal,0,-1,-1,0,2,26,106,0,1,yes,0.6337258815765381,1,
noise,0,-1,-1,0,2,27,107,1,0,no,1.4847240447998047,1,
signal,0,-1,-1,0,2,28,108,0,1,yes,0.6171970367431641,1,
noise,0,-1,-1,0,2,29,109,0,1,no,0.8839089870452881,1,
signal,0,-1,-1,0,2,30,110,1,0,yes,0.7673189640045166,1,
noise,0,-1,-1,0,2,31,111,1,0,no,1.3044040203094482,1,
noise,0,-1,-1,0,2,32,112,0,1,no,0.767564058303833,1,
noise,0,-1,-1,0,2,33,113,0,1,no,0.6672589778900146,1,
noise,0,-1,-1,0,2,34,114,1,0,no,1.8886311054229736,1,
signal,0,-1,-1,0,2,35,115,1,0,yes,1.2676129341125488,1,
signal,0,-1,-1,0,2,36,116,0,1,yes,0.7172801494598389,1,
noise,0,-1,-1,0,2,37,117,1,0,no,1.0843639373779297,1,
noise,0,-1,-1,0,2,38,118,0,1,no,0.8175771236419678,1,
signal,0,-1,-1,0,2,39,119,1,0,yes,0.9508030414581299,1,
noise,0,-1,-1,0,2,40,120,1,0,no,1.6713709831237793,1,
noise,0,-1,-1,0,2,41,121,0,1,no,0.8382961750030518,1,
noise,0,-1,-1,0,2,42,122,0,1,no,0.6338820457458496,1,
noise,0,-1,-1,0,2,43,123,0,1,no,0.6338889598846436,1,
signal,0,-1,-1,0,2,44,124,0,1,yes,0.7338190078735352,1,
noise,0,-1,-1,0,2,45,125,0,1,no,0.8340058326721191,1,
noise,0,-1,-1,0,2,46,126,0,1,no,0.6505889892578125,1,
signal,0,-1,-1,0,2,47,127,0,1,yes,0.6540119647979736,1,
noise,0,-1,-1,0,2,48,128,1,0,no,1.0544989109039307,1,
noise,0,-1,-1,0,2,49,129,1,0,no,0.9342350959777832,1,
noise,0,-1,-1,0,2,50,130,1,0,no,0.9210898876190186,1,
noise,0,-1,-1,0,2,51,131,0,1,no,0.6506140232086182,1,
signal,0,-1,-1,0,2,52,132,1,0,yes,0.8174009323120117,1,
noise,0,-1,-1,0,2,53,133,1,0,no,1.4345319271087646,1,
signal,0,-1,-1,0,2,54,134,1,0,yes,0.9173140525817871,1,
noise,0,-1,-1,0,2,55,135,1,0,no,1.684744119644165,1,
noise,0,-1,-1,0,2,56,136,0,1,no,0.800900936126709,1,
signal,0,-1,-1,0,2,57,137,0,1,yes,0.6171009540557861,1,
signal,0,-1,-1,0,2,58,138,1,0,yes,1.6513020992279053,1,
noise,0,-1,-1,0,2,59,139,0,1,no,0.5840599536895752,1,
noise,0,-1,-1,0,2,60,140,0,1,no,0.6839599609375,1,
noise,0,-1,-1,0,2,61,141,1,0,no,1.3512699604034424,1,
signal,0,-1,-1,0,2,62,142,1,0,yes,0.7004368305206299,1,
signal,0,-1,-1,0,2,63,143,1,0,yes,0.9005799293518066,1,
signal,0,-1,-1,0,2,64,144,0,1,yes,0.7339661121368408,1,
signal,0,-1,-1,0,2,65,145,0,1,yes,1.6344311237335205,1,
noise,0,-1,-1,0,2,66,146,1,0,no,1.234447956085205,1,
noise,0,-1,-1,0,2,67,147,0,1,no,0.8175899982452393,1,
noise,0,-1,-1,0,2,68,148,1,0,no,0.867516040802002,1,
signal,0,-1,-1,0,2,69,149,1,0,yes,1.0674169063568115,1,
signal,0,-1,-1,0,2,70,150,1,0,yes,0.9839990139007568,1,
signal,0,-1,-1,0,2,71,151,0,1,yes,0.6671688556671143,1,
noise,0,-1,-1,0,2,72,152,1,0,no,0.8675868511199951,1,
noise,0,-1,-1,0,2,73,153,1,0,no,1.4845860004425049,1,
noise,0,-1,-1,0,2,74,154,0,1,no,0.7878110408782959,1,
signal,0,-1,-1,0,2,75,155,0,1,yes,0.637397050857544,1,
signal,0,-1,-1,0,2,76,156,1,0,yes,0.8172891139984131,1,
noise,0,-1,-1,0,2,77,157,1,0,no,0.8840560913085938,1,
signal,0,-1,-1,0,2,78,158,1,0,yes,0.9339759349822998,1,
signal,0,-1,-1,0,2,79,159,0,1,yes,0.6671891212463379,1,
signal,0,-1,-1,0,2,80,160,1,0,yes,0.6673049926757812,1,
noise,0,-1,-1,0,3,1,161,0,1,no,0.8341028690338135,1,
signal,0,-1,-1,0,3,2,162,0,1,yes,0.633721113204956,1,
noise,0,-1,-1,0,3,3,163,0,1,no,0.9508090019226074,1,
signal,0,-1,-1,0,3,4,164,1,0,yes,0.8547148704528809,1,
signal,0,-1,-1,0,3,5,165,1,0,yes,0.687424898147583,1,
signal,0,-1,-1,0,3,6,166,1,0,yes,0.8338689804077148,1,
signal,0,-1,-1,0,3,7,167,1,0,yes,0.6837739944458008,1,
signal,0,-1,-1,0,3,8,168,0,1,no,0.7673218250274658,1,
noise,0,-1,-1,0,3,9,169,1,0,no,1.518078088760376,1,
signal,0,-1,-1,0,3,10,170,1,0,yes,0.8375198841094971,1,
noise,0,-1,-1,0,3,11,171,1,0,no,1.337717056274414,1,
signal,0,-1,-1,0,3,12,172,0,1,yes,0.8007268905639648,1,
noise,0,-1,-1,0,3,13,173,1,0,no,1.2047119140625,1,
noise,0,-1,-1,0,3,14,174,1,0,no,1.367821216583252,1,
signal,0,-1,-1,0,3,15,175,0,1,yes,0.6172208786010742,1,
signal,0,-1,-1,0,3,16,176,0,1,yes,0.5503427982330322,1,
noise,0,-1,-1,0,3,17,177,1,0,no,1.201092004776001,1,
signal,0,-1,-1,0,3,18,178,1,0,yes,0.6170549392700195,1,
signal,0,-1,-1,0,3,19,179,0,1,yes,2.038356065750122,1,
signal,0,-1,-1,0,3,20,180,1,0,yes,0.6505379676818848,1,
noise,0,-1,-1,0,3,21,181,1,0,no,1.2176859378814697,1,
noise,0,-1,-1,0,3,22,182,1,0,no,0.8173558712005615,1,
signal,0,-1,-1,0,3,23,183,0,1,yes,0.6211779117584229,1,
signal,0,-1,-1,0,3,24,184,0,1,yes,0.4836130142211914,1,
noise,0,-1,-1,0,3,25,185,0,1,no,0.7673230171203613,1,
noise,0,-1,-1,0,3,26,186,1,0,no,0.9509739875793457,1,
signal,0,-1,-1,0,3,27,187,0,1,yes,0.6338369846343994,1,
signal,0,-1,-1,0,3,28,188,0,1,yes,0.6004159450531006,1,
signal,0,-1,-1,0,3,29,189,1,0,yes,0.7005929946899414,1,
noise,0,-1,-1,0,3,30,190,1,0,no,0.9174249172210693,1,
noise,0,-1,-1,0,3,31,191,0,1,no,0.7508089542388916,1,
signal,0,-1,-1,0,3,32,192,1,0,yes,0.8339698314666748,1,
noise,0,-1,-1,0,3,33,193,0,1,no,0.8008949756622314,1,
signal,0,-1,-1,0,3,34,194,1,0,yes,0.6672489643096924,1,
noise,0,-1,-1,0,3,35,195,0,1,no,0.7841870784759521,1,
noise,0,-1,-1,0,3,36,196,1,0,no,1.3179149627685547,1,
noise,0,-1,-1,0,3,37,197,1,0,no,1.5012569427490234,1,
noise,0,-1,-1,0,3,38,198,1,0,no,1.2010219097137451,1,
signal,0,-1,-1,0,3,39,199,0,1,yes,0.9675090312957764,1,
signal,0,-1,-1,0,3,40,200,0,1,yes,0.5169899463653564,1,
noise,0,-1,-1,0,3,41,201,1,0,no,1.117591142654419,1,
signal,0,-1,-1,0,3,42,202,1,0,yes,0.6503970623016357,1,
signal,0,-1,-1,0,3,43,203,0,1,yes,1.801246166229248,1,
signal,0,-1,-1,0,3,44,204,1,0,yes,0.6839368343353271,1,
noise,0,-1,-1,0,3,45,205,0,1,no,0.7341370582580566,1,
noise,0,-1,-1,0,3,46,206,1,0,no,2.2186479568481445,1,
signal,0,-1,-1,0,3,47,207,1,0,yes,0.8172218799591064,1,
noise,0,-1,-1,0,3,48,208,0,1,no,0.704246997833252,1,
noise,0,-1,-1,0,3,49,209,1,0,no,1.2511827945709229,1,
noise,0,-1,-1,0,3,50,210,0,1,no,0.7007761001586914,1,
signal,0,-1,-1,0,3,51,211,0,1,yes,0.5503330230712891,1,
noise,0,-1,-1,0,3,52,212,0,1,no,0.7673289775848389,1,
noise,0,-1,-1,0,3,53,213,0,1,no,0.7507259845733643,1,
noise,0,-1,-1,0,3,54,214,0,1,no,0.6172349452972412,1,
noise,0,-1,-1,0,3,55,215,0,1,no,0.6373090744018555,1,
signal,0,-1,-1,0,3,56,216,1,0,yes,0.6839358806610107,1,
noise,0,-1,-1,0,3,57,217,1,0,no,1.1676719188690186,1,
noise,0,-1,-1,0,3,58,218,0,1,no,0.9342539310455322,1,
noise,0,-1,-1,0,3,59,219,1,0,no,1.1344149112701416,1,
signal,0,-1,-1,0,3,60,220,0,1,yes,0.600510835647583,1,
signal,0,-1,-1,0,3,61,221,1,0,yes,1.0508379936218262,1,
noise,0,-1,-1,0,3,62,222,1,0,no,1.6680679321289062,1,
noise,0,-1,-1,0,3,63,223,0,1,no,0.7341539859771729,1,
noise,0,-1,-1,0,3,64,224,0,1,no,0.6171998977661133,1,
signal,0,-1,-1,0,3,65,225,0,1,yes,0.6837420463562012,1,
signal,0,-1,-1,0,3,66,226,0,1,yes,0.5336599349975586,1,
signal,0,-1,-1,0,3,67,227,0,1,yes,0.47053098678588867,1,
noise,0,-1,-1,0,3,68,228,1,0,no,1.2012031078338623,1,
signal,0,-1,-1,0,3,69,229,1,0,no,0.3335411548614502,1,
signal,0,-1,-1,0,3,70,230,0,1,yes,0.5671720504760742,1,
noise,0,-1,-1,0,3,71,231,0,1,no,0.6046338081359863,1,
signal,0,-1,-1,0,3,72,232,0,1,yes,0.6170809268951416,1,
noise,0,-1,-1,0,3,73,233,0,1,no,0.7006330490112305,1,
noise,0,-1,-1,0,3,74,234,1,0,no,1.438101053237915,1,
noise,0,-1,-1,0,3,75,235,0,1,no,0.6339919567108154,1,
signal,0,-1,-1,0,3,76,236,1,0,yes,0.7544419765472412,1,
signal,0,-1,-1,0,3,77,237,1,0,yes,0.6671161651611328,1,
signal,0,-1,-1,0,3,78,238,1,0,yes,0.7838361263275146,1,
noise,0,-1,-1,0,3,79,239,0,1,no,0.7341880798339844,1,
signal,0,-1,-1,0,3,80,240,1,0,yes,0.9674749374389648,1,
signal,0,0,0,28,4,1,241,1,0,yes,0.8505280017852783,1,
noise,0,1,1,69,4,2,242,0,1,no,0.8008480072021484,1,
signal,0,2,2,6,4,3,243,0,1,yes,0.733849048614502,1,
noise,0,3,3,13,4,4,244,1,0,no,1.2512238025665283,1,
noise,0,4,4,5,4,5,245,0,1,no,0.7174539566040039,1,
signal,0,5,5,8,4,6,246,0,1,yes,0.6207489967346191,1,
noise,0,6,6,79,4,7,247,0,1,no,0.8674981594085693,1,
noise,0,7,7,23,4,8,248,1,0,no,1.5551609992980957,1,
noise,0,8,8,39,4,9,249,1,0,no,1.3378398418426514,1,
noise,0,9,9,27,4,10,250,1,0,no,1.8682188987731934,1,
noise,0,10,10,57,4,11,251,0,1,no,0.9342470169067383,1,
signal,0,11,11,50,4,12,252,1,0,yes,0.9508101940155029,1,
signal,0,12,12,46,4,13,253,0,1,yes,0.6878950595855713,1,
noise,0,13,13,31,4,14,254,0,1,no,0.8173768520355225,1,
noise,0,14,14,55,4,15,255,0,1,no,0.633897066116333,1,
signal,0,15,15,58,4,16,256,1,0,yes,1.0675761699676514,1,
signal,0,16,16,24,4,17,257,0,1,yes,0.6672208309173584,1,
signal,0,17,17,4,4,18,258,0,1,yes,0.6003739833831787,1,
signal,0,18,18,62,4,19,259,1,0,yes,1.5052108764648438,1,
noise,0,19,19,77,4,20,260,1,0,no,1.0675699710845947,1,
noise,0,20,20,37,4,21,261,1,0,no,1.6347060203552246,1,
noise,0,21,21,61,4,22,262,0,1,yes,0.01689887046813965,1,
signal,0,22,22,36,4,23,263,0,1,yes,0.6837790012359619,1,
noise,0,23,23,71,4,24,264,1,0,no,1.6349000930786133,1,
noise,0,24,24,25,4,25,265,0,1,no,0.6376309394836426,1,
signal,0,25,25,68,4,26,266,0,1,yes,0.6337549686431885,1,
noise,0,26,26,75,4,27,267,1,0,no,2.0351338386535645,1,
noise,0,27,27,41,4,28,268,1,0,no,1.3344478607177734,1,
noise,0,28,28,53,4,29,269,0,1,no,0.7341220378875732,1,
signal,0,29,29,20,4,30,270,1,0,yes,0.9341521263122559,1,
signal,0,30,30,16,4,31,271,1,0,yes,0.8672490119934082,1,
signal,0,31,31,44,4,32,272,0,1,yes,0.650568962097168,1,
noise,0,32,32,3,4,33,273,1,0,no,1.3345389366149902,1,
signal,0,33,33,74,4,34,274,0,1,yes,0.5211660861968994,1,
signal,0,34,34,70,4,35,275,1,0,yes,0.784060001373291,1,
noise,0,35,35,59,4,36,276,0,1,no,0.584043025970459,1,
signal,0,36,36,76,4,37,277,1,0,yes,0.6839098930358887,1,
noise,0,37,37,67,4,38,278,1,0,no,1.3378357887268066,1,
signal,0,38,38,42,4,39,279,0,1,yes,0.7006218433380127,1,
noise,0,39,39,35,4,40,280,1,0,no,1.067734956741333,1,
signal,0,40,40,18,4,41,281,1,0,yes,0.6171081066131592,1,
noise,0,41,41,65,4,42,282,1,0,no,1.6013679504394531,1,
noise,0,42,42,63,4,43,283,0,1,no,0.6376588344573975,1,
signal,0,43,43,48,4,44,284,0,1,yes,0.8041741847991943,1,
noise,0,44,44,19,4,45,285,1,0,no,1.351309061050415,1,
signal,0,45,45,0,4,46,286,1,0,yes,0.7375528812408447,1,
noise,0,46,46,15,4,47,287,0,1,no,0.667396068572998,1,
signal,0,47,47,10,4,48,288,0,1,yes,0.6540918350219727,1,
signal,0,48,48,56,4,49,289,0,1,yes,0.533574104309082,1,
signal,0,49,49,12,4,50,290,0,1,yes,0.6337530612945557,1,
signal,0,50,50,14,4,51,291,0,1,yes,0.47052812576293945,1,
signal,0,51,51,30,4,52,292,1,0,yes,0.7005100250244141,1,
noise,0,52,52,47,4,53,293,0,1,no,0.6841108798980713,1,
signal,0,53,53,54,4,54,294,1,0,yes,0.6339161396026611,1,
noise,0,54,54,43,4,55,295,0,1,no,0.7675189971923828,1,
signal,0,55,55,72,4,56,296,1,0,yes,0.8341028690338135,1,
signal,0,56,56,32,4,57,297,1,0,yes,0.8005919456481934,1,
noise,0,57,57,45,4,58,298,0,1,no,0.5673520565032959,1,
signal,0,58,58,22,4,59,299,0,1,yes,0.7171988487243652,1,
signal,0,59,59,34,4,60,300,0,1,yes,0.5538439750671387,1,
noise,0,60,60,7,4,61,301,1,0,no,1.0677030086517334,1,
noise,0,61,61,49,4,62,302,0,1,no,0.6210918426513672,1,
noise,0,62,62,73,4,63,303,0,1,no,0.6338710784912109,1,
noise,0,63,63,1,4,64,304,0,1,no,0.6539309024810791,1,
noise,0,64,64,17,4,65,305,0,1,no,0.5538930892944336,1,
noise,0,65,65,29,4,66,306,0,1,no,0.5838491916656494,1,
signal,0,66,66,66,4,67,307,1,0,yes,1.317784070968628,1,
signal,0,67,67,52,4,68,308,1,0,yes,0.6373059749603271,1,
noise,0,68,68,9,4,69,309,0,1,no,0.8508930206298828,1,
noise,0,69,69,51,4,70,310,1,0,no,1.334596872329712,1,
signal,0,70,70,40,4,71,311,0,1,yes,1.1716368198394775,1,
signal,0,71,71,38,4,72,312,0,1,yes,1.0042791366577148,1,
signal,0,72,72,64,4,73,313,0,1,yes,0.5538921356201172,1,
noise,0,73,73,33,4,74,314,0,1,no,0.8006961345672607,1,
signal,0,74,74,26,4,75,315,1,0,yes,1.134324073791504,1,
signal,0,75,75,60,4,76,316,1,0,yes,0.7004759311676025,1,
noise,0,76,76,21,4,77,317,0,1,no,0.6506950855255127,1,
noise,0,77,77,11,4,78,318,0,1,no,0.7339890003204346,1,
signal,0,78,78,78,4,79,319,0,1,yes,0.683769941329956,1,
signal,0,79,79,2,4,80,320,0,1,yes,0.6170620918273926,1,
