condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
noise,0,-1,-1,0,1,60,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,61,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,62,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,63,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,64,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,65,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,66,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,67,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,68,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,69,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,70,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,71,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,72,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,73,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,74,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,75,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,76,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,77,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,1,78,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,1,79,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,0,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,1,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,2,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,3,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,4,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,5,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,6,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,7,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,8,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,9,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,10,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,11,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,12,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,13,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,14,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,15,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,16,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,17,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,18,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,19,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,20,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,21,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,22,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,23,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,24,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,25,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,26,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,27,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,28,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,29,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,30,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,31,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,32,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,33,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,34,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,35,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,36,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,37,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,38,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,39,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,40,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,41,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,42,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,43,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,44,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,45,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,46,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,47,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,48,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,49,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,50,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,51,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,52,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,53,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,54,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,55,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,56,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,57,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,58,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,59,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,60,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,61,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,62,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,63,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,64,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,65,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,66,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,67,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,68,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,69,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,70,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,71,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,72,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,73,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,74,7,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,75,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,76,8,923,2,0.022173376341988023,
signal,0,-1,-1,0,2,77,7,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,78,8,923,2,0.022173376341988023,
noise,0,-1,-1,0,2,79,8,923,2,0.022173376341988023,
