condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
signal,0,-1,-1,0,1,74,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,1,75,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,1,76,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,1,77,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,1,78,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,1,79,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,0,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,1,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,2,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,3,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,4,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,5,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,6,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,7,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,8,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,9,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,10,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,11,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,12,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,13,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,14,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,15,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,16,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,17,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,18,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,19,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,20,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,21,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,22,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,23,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,24,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,25,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,26,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,27,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,28,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,29,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,30,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,31,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,32,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,33,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,34,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,35,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,36,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,37,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,38,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,39,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,40,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,41,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,42,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,43,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,44,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,45,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,46,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,47,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,48,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,49,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,50,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,51,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,52,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,53,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,54,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,55,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,56,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,57,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,58,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,59,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,60,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,61,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,62,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,63,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,64,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,65,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,66,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,67,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,68,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,69,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,70,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,71,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,72,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,73,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,74,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,75,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,76,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,77,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,2,78,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,2,79,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,0,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,1,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,2,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,3,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,4,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,5,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,6,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,7,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,8,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,9,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,10,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,11,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,12,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,13,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,14,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,15,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,16,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,17,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,18,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,19,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,20,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,21,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,22,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,23,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,24,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,25,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,26,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,27,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,28,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,29,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,30,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,31,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,32,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,33,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,34,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,35,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,36,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,37,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,38,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,39,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,40,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,41,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,42,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,43,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,44,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,45,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,46,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,47,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,48,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,49,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,50,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,51,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,52,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,53,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,54,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,55,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,56,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,57,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,58,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,59,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,60,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,61,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,62,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,63,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,64,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,65,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,66,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,67,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,68,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,69,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,70,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,71,7,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,72,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,73,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,74,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,75,8,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,76,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,77,7,9271,2,0.019060814331358315,
noise,0,-1,-1,0,3,78,8,9271,2,0.019060814331358315,
signal,0,-1,-1,0,3,79,8,9271,2,0.019060814331358315,
noise,0,0,0,7,4,0,8,9271,2,0.019060814331358315,
signal,0,1,1,22,4,1,8,9271,2,0.019060814331358315,
signal,0,2,2,8,4,2,7,9271,2,0.019060814331358315,
noise,0,3,3,55,4,3,8,9271,2,0.019060814331358315,
signal,0,4,4,14,4,4,8,9271,2,0.019060814331358315,
signal,0,5,5,66,4,5,7,9271,2,0.019060814331358315,
signal,0,6,6,78,4,6,7,9271,2,0.019060814331358315,
noise,0,7,7,37,4,7,8,9271,2,0.019060814331358315,
noise,0,8,8,79,4,8,8,9271,2,0.019060814331358315,
noise,0,9,9,9,4,9,8,9271,2,0.019060814331358315,
noise,0,10,10,25,4,10,8,9271,2,0.019060814331358315,
noise,0,11,11,27,4,11,8,9271,2,0.019060814331358315,
signal,0,12,12,10,4,12,7,9271,2,0.019060814331358315,
noise,0,13,13,53,4,13,8,9271,2,0.019060814331358315,
noise,0,14,14,17,4,14,8,9271,2,0.019060814331358315,
noise,0,15,15,41,4,15,8,9271,2,0.019060814331358315,
noise,0,16,16,47,4,16,8,9271,2,0.019060814331358315,
noise,0,17,17,75,4,17,8,9271,2,0.019060814331358315,
noise,0,18,18,43,4,18,8,9271,2,0.019060814331358315,
noise,0,19,19,5,4,19,8,9271,2,0.019060814331358315,
signal,0,20,20,2,4,20,7,9271,2,0.019060814331358315,
signal,0,21,21,62,4,21,8,9271,2,0.019060814331358315,
signal,0,22,22,24,4,22,7,9271,2,0.019060814331358315,
noise,0,23,23,39,4,23,8,9271,2,0.019060814331358315,
noise,0,24,24,57,4,24,8,9271,2,0.019060814331358315,
signal,0,25,25,56,4,25,7,9271,2,0.019060814331358315,
signal,0,26,26,48,4,26,7,9271,2,0.019060814331358315,
noise,0,27,27,77,4,27,8,9271,2,0.019060814331358315,
noise,0,28,28,59,4,28,8,9271,2,0.019060814331358315,
noise,0,29,29,31,4,29,8,9271,2,0.019060814331358315,
noise,0,30,30,65,4,30,8,9271,2,0.019060814331358315,
signal,0,31,31,6,4,31,8,9271,2,0.019060814331358315,
signal,0,32,32,4,4,32,7,9271,2,0.019060814331358315,
noise,0,33,33,71,4,33,8,9271,2,0.019060814331358315,
signal,0,34,34,46,4,34,7,9271,2,0.019060814331358315,
signal,0,35,35,58,4,35,7,9271,2,0.019060814331358315,
noise,0,36,36,63,4,36,8,9271,2,0.019060814331358315,
noise,0,37,37,13,4,37,8,9271,2,0.019060814331358315,
signal,0,38,38,64,4,38,7,9271,2,0.019060814331358315,
signal,0,39,39,74,4,39,8,9271,2,0.019060814331358315,
signal,0,40,40,0,4,40,7,9271,2,0.019060814331358315,
signal,0,41,41,60,4,41,7,9271,2,0.019060814331358315,
signal,0,42,42,70,4,42,8,9271,2,0.019060814331358315,
signal,0,43,43,16,4,43,7,9271,2,0.019060814331358315,
signal,0,44,44,76,4,44,8,9271,2,0.019060814331358315,
signal,0,45,45,36,4,45,8,9271,2,0.019060814331358315,
signal,0,46,46,28,4,46,7,9271,2,0.019060814331358315,
noise,0,47,47,23,4,47,8,9271,2,0.019060814331358315,
noise,0,48,48,61,4,48,8,9271,2,0.019060814331358315,
signal,0,49,49,12,4,49,8,9271,2,0.019060814331358315,
signal,0,50,50,42,4,50,7,9271,2,0.019060814331358315,
noise,0,51,51,73,4,51,8,9271,2,0.019060814331358315,
signal,0,52,52,40,4,52,7,9271,2,0.019060814331358315,
noise,0,53,53,15,4,53,8,9271,2,0.019060814331358315,
noise,0,54,54,3,4,54,8,9271,2,0.019060814331358315,
noise,0,55,55,33,4,55,8,9271,2,0.019060814331358315,
noise,0,56,56,21,4,56,8,9271,2,0.019060814331358315,
signal,0,57,57,54,4,57,7,9271,2,0.019060814331358315,
signal,0,58,58,30,4,58,7,9271,2,0.019060814331358315,
signal,0,59,59,72,4,59,7,9271,2,0.019060814331358315,
noise,0,60,60,67,4,60,8,9271,2,0.019060814331358315,
signal,0,61,61,68,4,61,7,9271,2,0.019060814331358315,
signal,0,62,62,18,4,62,7,9271,2,0.019060814331358315,
signal,0,63,63,20,4,63,7,9271,2,0.019060814331358315,
noise,0,64,64,19,4,64,8,9271,2,0.019060814331358315,
noise,0,65,65,11,4,65,8,9271,2,0.019060814331358315,
noise,0,66,66,51,4,66,8,9271,2,0.019060814331358315,
noise,0,67,67,45,4,67,8,9271,2,0.019060814331358315,
signal,0,68,68,34,4,68,7,9271,2,0.019060814331358315,
signal,0,69,69,26,4,69,8,9271,2,0.019060814331358315,
signal,0,70,70,50,4,70,7,9271,2,0.019060814331358315,
signal,0,71,71,38,4,71,7,9271,2,0.019060814331358315,
noise,0,72,72,69,4,72,8,9271,2,0.019060814331358315,
signal,0,73,73,44,4,73,7,9271,2,0.019060814331358315,
noise,0,74,74,49,4,74,8,9271,2,0.019060814331358315,
noise,0,75,75,1,4,75,8,9271,2,0.019060814331358315,
signal,0,76,76,52,4,76,7,9271,2,0.019060814331358315,
noise,0,77,77,29,4,77,8,9271,2,0.019060814331358315,
noise,0,78,78,35,4,78,8,9271,2,0.019060814331358315,
signal,0,79,79,32,4,79,8,9271,2,0.019060814331358315,
